game,seed,t,split,policy,action,mean,std,ci95,n,advantage
game_20260826.z8,20260826,1,train,random_uniform,examine shirt,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,1,train,random_uniform,examine stand,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,1,train,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,oracle_success,close cabinet,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,oracle_success,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,oracle_success,examine counter,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,oracle_success,examine shirt,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,oracle_success,examine stand,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,oracle_success,go north,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,random_uniform,close cabinet,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,random_uniform,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,random_uniform,examine counter,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,random_uniform,examine shirt,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,random_uniform,examine stand,0.0,0.0,0.0,2,0.0
game_20260826.z8,20260826,2,train,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,0,train,oracle_success,drop legume,0.0,0.0,0.0,2,-0.16666666666666666
game_20260827.z8,20260827,0,train,oracle_success,eat legume,0.0,0.0,0.0,2,-0.16666666666666666
game_20260827.z8,20260827,0,train,oracle_success,examine legume,0.0,0.0,0.0,2,-0.16666666666666666
game_20260827.z8,20260827,0,train,oracle_success,examine mantelpiece,0.0,0.0,0.0,2,-0.16666666666666666
game_20260827.z8,20260827,0,train,oracle_success,go south,1.0,0.0,0.0,2,0.8333333333333334
game_20260827.z8,20260827,0,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260827.z8,20260827,0,train,random_uniform,drop legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,0,train,random_uniform,eat legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,0,train,random_uniform,examine legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,0,train,random_uniform,examine mantelpiece,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,0,train,random_uniform,go south,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,0,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,oracle_success,close basket,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,oracle_success,drop legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,oracle_success,eat legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,oracle_success,examine basket,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,oracle_success,examine legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,oracle_success,examine textbook,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,random_uniform,close basket,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,random_uniform,drop legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,random_uniform,eat legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,random_uniform,examine basket,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,random_uniform,examine legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,1,train,random_uniform,examine textbook,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,oracle_success,close basket,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,oracle_success,drop legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,oracle_success,eat legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,oracle_success,examine basket,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,oracle_success,examine legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,oracle_success,examine textbook,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,random_uniform,close basket,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,random_uniform,drop legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,random_uniform,eat legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,random_uniform,examine basket,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,random_uniform,examine legume,0.0,0.0,0.0,2,0.0
game_20260827.z8,20260827,2,train,random_uniform,examine textbook,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,0,train,oracle_success,examine broom,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,0,train,oracle_success,examine rack,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,0,train,oracle_success,go east,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,0,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,0,train,oracle_success,look,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,0,train,oracle_success,take broom from rack,1.0,0.0,0.0,2,0.8333333333333334
game_20260828.z8,20260828,0,train,random_uniform,examine broom,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,0,train,random_uniform,examine rack,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,0,train,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,0,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,0,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,0,train,random_uniform,take broom from rack,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,1,train,oracle_success,drop broom,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,oracle_success,examine broom,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,oracle_success,examine rack,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,oracle_success,go east,1.0,0.0,0.0,2,0.8333333333333334
game_20260828.z8,20260828,1,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,oracle_success,look,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,random_uniform,drop broom,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,random_uniform,examine broom,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,random_uniform,examine rack,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,random_uniform,go east,1.0,0.0,0.0,2,0.8333333333333334
game_20260828.z8,20260828,1,train,random_uniform,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,1,train,random_uniform,look,0.0,0.0,0.0,2,-0.16666666666666666
game_20260828.z8,20260828,2,train,oracle_success,drop broom,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,oracle_success,examine Canadian chest,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,oracle_success,examine Canadian keycard,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,oracle_success,examine bench,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,oracle_success,examine broom,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,oracle_success,go north,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,random_uniform,drop broom,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,random_uniform,examine Canadian chest,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,random_uniform,examine Canadian keycard,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,random_uniform,examine bench,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,random_uniform,examine broom,0.0,0.0,0.0,2,0.0
game_20260828.z8,20260828,2,train,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,0,train,oracle_success,examine cushion,0.0,0.0,0.0,2,-0.2
game_20260829.z8,20260829,0,train,oracle_success,go south,1.0,0.0,0.0,2,0.8
game_20260829.z8,20260829,0,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.2
game_20260829.z8,20260829,0,train,oracle_success,look,0.0,0.0,0.0,2,-0.2
game_20260829.z8,20260829,0,train,oracle_success,take cushion,0.0,0.0,0.0,2,-0.2
game_20260829.z8,20260829,0,train,random_uniform,examine cushion,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,0,train,random_uniform,go south,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,0,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,0,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,0,train,random_uniform,take cushion,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,1,train,oracle_success,examine stand,0.0,0.0,0.0,2,-0.2
game_20260829.z8,20260829,1,train,oracle_success,go east,1.0,0.0,0.0,2,0.8
game_20260829.z8,20260829,1,train,oracle_success,go north,0.0,0.0,0.0,2,-0.2
game_20260829.z8,20260829,1,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.2
game_20260829.z8,20260829,1,train,oracle_success,look,0.0,0.0,0.0,2,-0.2
game_20260829.z8,20260829,1,train,random_uniform,examine stand,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,1,train,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,1,train,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,1,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,1,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,oracle_success,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,oracle_success,examine lampshade,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,oracle_success,examine shelf,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,random_uniform,examine cabinet,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,random_uniform,examine lampshade,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,random_uniform,examine shelf,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260829.z8,20260829,2,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,0,train,oracle_success,examine table,0.0,0.0,0.0,2,-0.2
game_20260830.z8,20260830,0,train,oracle_success,go east,1.0,0.0,0.0,2,0.8
game_20260830.z8,20260830,0,train,oracle_success,go north,0.0,0.0,0.0,2,-0.2
game_20260830.z8,20260830,0,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.2
game_20260830.z8,20260830,0,train,oracle_success,look,0.0,0.0,0.0,2,-0.2
game_20260830.z8,20260830,0,train,random_uniform,examine table,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,0,train,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,0,train,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,0,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,0,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,oracle_success,examine glass,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,oracle_success,examine pan,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,oracle_success,examine teacup,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,random_uniform,examine glass,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,random_uniform,examine pan,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,random_uniform,examine teacup,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,1,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,oracle_success,examine glass,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,oracle_success,examine pan,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,oracle_success,examine teacup,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,random_uniform,examine glass,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,random_uniform,examine pan,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,random_uniform,examine teacup,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260830.z8,20260830,2,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,0,train,oracle_success,examine cuboid box,0.0,0.0,0.0,2,-0.16666666666666666
game_20260831.z8,20260831,0,train,oracle_success,examine cuboid passkey,0.0,0.0,0.0,2,-0.16666666666666666
game_20260831.z8,20260831,0,train,oracle_success,go east,1.0,0.0,0.0,2,0.8333333333333334
game_20260831.z8,20260831,0,train,oracle_success,go north,0.0,0.0,0.0,2,-0.16666666666666666
game_20260831.z8,20260831,0,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260831.z8,20260831,0,train,oracle_success,look,0.0,0.0,0.0,2,-0.16666666666666666
game_20260831.z8,20260831,0,train,random_uniform,examine cuboid box,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,0,train,random_uniform,examine cuboid passkey,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,0,train,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,0,train,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,0,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,0,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,oracle_success,examine banana,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,oracle_success,examine potato,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,oracle_success,examine sandwich,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,random_uniform,examine banana,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,random_uniform,examine potato,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,random_uniform,examine sandwich,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,1,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,2,train,oracle_success,examine banana,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,2,train,oracle_success,examine potato,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,2,train,oracle_success,examine sandwich,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,2,train,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,2,train,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,2,train,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260831.z8,20260831,2,train,random_uniform,examine banana,0.5,0.7071067811865476,0.9799999999999999,2,0.08333333333333331
game_20260831.z8,20260831,2,train,random_uniform,examine potato,0.5,0.7071067811865476,0.9799999999999999,2,0.08333333333333331
game_20260831.z8,20260831,2,train,random_uniform,examine sandwich,0.5,0.7071067811865476,0.9799999999999999,2,0.08333333333333331
game_20260831.z8,20260831,2,train,random_uniform,go west,0.0,0.0,0.0,2,-0.4166666666666667
game_20260831.z8,20260831,2,train,random_uniform,inventory,0.5,0.7071067811865476,0.9799999999999999,2,0.08333333333333331
game_20260831.z8,20260831,2,train,random_uniform,look,0.5,0.7071067811865476,0.9799999999999999,2,0.08333333333333331
game_20260832.z8,20260832,0,train,oracle_success,drop insect,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,0,train,oracle_success,examine bug,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,0,train,oracle_success,examine insect,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,0,train,oracle_success,examine shirt,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,0,train,oracle_success,go north,1.0,0.0,0.0,2,0.8333333333333334
game_20260832.z8,20260832,0,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,0,train,random_uniform,drop insect,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,0,train,random_uniform,examine bug,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,0,train,random_uniform,examine insect,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,0,train,random_uniform,examine shirt,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,0,train,random_uniform,go north,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,0,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,1,train,oracle_success,drop insect,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,1,train,oracle_success,examine cookie,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,1,train,oracle_success,examine insect,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,1,train,oracle_success,go east,1.0,0.0,0.0,2,0.8333333333333334
game_20260832.z8,20260832,1,train,oracle_success,go south,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,1,train,oracle_success,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,1,train,random_uniform,drop insect,0.5,0.7071067811865476,0.9799999999999999,2,0.33333333333333337
game_20260832.z8,20260832,1,train,random_uniform,examine cookie,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,1,train,random_uniform,examine insect,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,1,train,random_uniform,go east,0.5,0.7071067811865476,0.9799999999999999,2,0.33333333333333337
game_20260832.z8,20260832,1,train,random_uniform,go south,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,1,train,random_uniform,inventory,0.0,0.0,0.0,2,-0.16666666666666666
game_20260832.z8,20260832,2,train,oracle_success,drop insect,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,oracle_success,examine insect,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,oracle_success,examine mop,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,random_uniform,drop insect,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,random_uniform,examine insect,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,random_uniform,examine mop,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260832.z8,20260832,2,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,oracle_success,drop latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,oracle_success,examine latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,oracle_success,examine locker,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,random_uniform,drop latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,random_uniform,examine latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,random_uniform,examine locker,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,0,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,oracle_success,drop latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,oracle_success,examine Quote of the Day Calendar,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,oracle_success,examine latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,oracle_success,examine portmanteau,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,oracle_success,go east,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,oracle_success,go south,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,random_uniform,drop latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,random_uniform,examine Quote of the Day Calendar,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,random_uniform,examine latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,random_uniform,examine portmanteau,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,1,train,random_uniform,go south,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,oracle_success,drop latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,oracle_success,examine latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,oracle_success,examine locker,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,oracle_success,go west,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,oracle_success,inventory,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,oracle_success,look,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,random_uniform,drop latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,random_uniform,examine latchkey,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,random_uniform,examine locker,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,random_uniform,go west,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,random_uniform,inventory,0.0,0.0,0.0,2,0.0
game_20260833.z8,20260833,2,train,random_uniform,look,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,oracle_success,drop cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,oracle_success,drop keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,oracle_success,drop stick of butter,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,oracle_success,eat cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,oracle_success,eat stick of butter,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,oracle_success,examine cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,random_uniform,drop cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,random_uniform,drop keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,random_uniform,drop stick of butter,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,random_uniform,eat cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,random_uniform,eat stick of butter,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,0,test,random_uniform,examine cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,oracle_success,drop cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,oracle_success,drop keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,oracle_success,eat cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,oracle_success,examine cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,oracle_success,examine keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,oracle_success,go east,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,random_uniform,drop cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,random_uniform,drop keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,random_uniform,eat cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,random_uniform,examine cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,random_uniform,examine keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,1,test,random_uniform,go east,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,oracle_success,drop cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,oracle_success,drop keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,oracle_success,eat cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,oracle_success,examine box,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,oracle_success,examine cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,oracle_success,examine keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,random_uniform,drop cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,random_uniform,drop keycard,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,random_uniform,eat cashew,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,random_uniform,examine box,0.0,0.0,0.0,2,0.0
game_20260834.z8,20260834,2,test,random_uniform,examine cashew,0.0,0.0,0.0,2,0.0
